3.129758911e+02;1.299121045e-02
3.131877747e+02;-3.493105061e-03
3.133996277e+02;9.999099188e-03
3.136115417e+02;-2.024754183e-03
3.138234558e+02;3.349963808e-03
3.140353699e+02;8.565379540e-04
3.142473145e+02;6.425189320e-03
3.144592590e+02;-1.553773764e-03
3.146712341e+02;1.177220233e-02
3.148832092e+02;7.734237588e-04
3.150952148e+02;2.186365193e-03
3.153072205e+02;1.937022549e-03
3.155192566e+02;6.349001196e-04
3.157312927e+02;5.261590239e-03
3.159433289e+02;1.022073720e-02
3.161553955e+02;2.906688256e-03
3.163674927e+02;5.289295223e-03
3.165795898e+02;1.515217964e-02
3.167917175e+02;8.752387017e-03
3.170038452e+02;6.923874374e-03
3.172159729e+02;-2.495734720e-03
3.174281311e+02;5.483228248e-03
3.176403198e+02;5.400114227e-03
3.178525085e+02;4.596676677e-03
3.180646973e+02;1.576861017e-03
3.182769165e+02;2.324888716e-03
3.184891357e+02;1.992431935e-03
3.187013855e+02;-3.742447589e-03
3.189136658e+02;3.301480610e-04
3.191259155e+02;3.571601817e-03
3.193382263e+02;9.666643105e-03
3.195505066e+02;-6.041940302e-03
3.197628479e+02;1.385005750e-02
3.199751587e+02;3.377668560e-03
3.201875305e+02;5.067657214e-03
3.203998718e+02;8.724682033e-03
3.206122437e+02;2.851278754e-03
3.208246460e+02;2.470338659e-04
3.210370483e+02;-1.110497979e-03
3.212494812e+02;3.855575342e-04
3.214619141e+02;3.156030783e-03
3.216743469e+02;3.516192315e-03
3.218868408e+02;9.722052142e-03
3.220993042e+02;-4.351951648e-03
3.223117981e+02;1.272108988e-03
3.225242920e+02;4.402743652e-03
3.227368164e+02;1.282498240e-02
3.229493713e+02;1.210465934e-02
3.231619263e+02;-3.160648281e-03
3.233744812e+02;3.737830091e-03
3.235870667e+02;1.254793536e-02
3.237996521e+02;3.627011087e-03
3.240122681e+02;-4.878341686e-03
3.242248840e+02;2.103250939e-03
3.244375305e+02;6.071953685e-04
3.246501770e+02;3.017507028e-03
3.248628540e+02;1.382927876e-03
3.250755310e+02;2.740459749e-03
3.252882385e+02;-2.190982457e-03
3.255009460e+02;2.574231476e-03
3.257136841e+02;8.503044024e-03
3.259264221e+02;1.362841949e-02
3.261391602e+02;3.072916530e-03
3.263519287e+02;-3.901749733e-04
3.265647278e+02;3.599306569e-03
3.267775269e+02;-1.138202730e-03
3.269903259e+02;6.397484336e-03
3.272031555e+02;1.549156266e-03
3.274160156e+02;8.586158045e-03
3.276288452e+02;5.123066716e-03
3.278417358e+02;-2.966715023e-03
3.280546265e+02;2.823574003e-03
3.282675171e+02;4.707495682e-03
3.284804382e+02;7.367149927e-03
3.286933594e+02;2.297183964e-03
3.289063110e+02;9.389595129e-03
3.291192627e+02;-1.276726369e-03
3.293322449e+02;-1.304431120e-03
3.295452271e+02;8.115177974e-03
3.297582092e+02;2.712754998e-03
3.299712219e+02;4.153401125e-03
3.301842651e+02;-2.578848740e-03
3.303973083e+02;4.873724189e-03
3.306103821e+02;-2.384915715e-03
3.308234558e+02;3.128326032e-03
3.310365295e+02;4.319629632e-03
3.312496338e+02;3.183735535e-03
3.314627380e+02;6.092732307e-03
3.316758728e+02;3.820944345e-03
3.318890381e+02;6.175846327e-03
3.321022034e+02;9.278776124e-03
3.323153687e+02;2.574231476e-03
3.325285645e+02;4.903506860e-02
3.327417603e+02;-2.274096711e-03
3.329549866e+02;6.979283877e-03
3.331682129e+02;-2.308727744e-06
3.333814392e+02;1.401628554e-02
3.335947266e+02;1.143974531e-02
3.338079834e+02;3.045211779e-03
3.340212708e+02;6.619122345e-03
3.342345886e+02;9.888281114e-03
3.344479065e+02;8.419930004e-03
3.346612244e+02;1.078175846e-03
3.348745728e+02;2.297183964e-03
3.350879517e+02;7.311740424e-03
3.353013306e+02;3.710125340e-03
3.355147095e+02;3.017507028e-03
3.357281189e+02;1.881613047e-03
3.359415283e+02;9.694347158e-03
3.361549683e+02;8.724682033e-03
3.363684082e+02;2.113640122e-02
3.365818787e+02;1.673134975e-02
3.367953491e+02;2.013903111e-02
3.370088501e+02;4.415903613e-02
3.372223511e+02;6.119744480e-02
3.374358826e+02;5.006014183e-02
3.376494141e+02;4.648623243e-02
