,Tensión,Tensión Corriente,ET,ETC
169,0.33595569,0.000125103,"+1.00000000E+00
","+1.00000000E-01
"
170,0.33914363,0.000123437,"+1.00000000E+00
","+1.00000000E-01
"
171,0.34226531,0.000123898,"+1.00000000E+00
","+1.00000000E-01
"
172,0.34547158,0.000121645,"+1.00000000E+00
","+1.00000000E-01
"
173,0.34848641,0.000120828,"+1.00000000E+00
","+1.00000000E-01
"
174,0.35232258,0.00012175,"+1.00000000E+00
","+1.00000000E-01
"
175,0.35516239,0.000119424,"+1.00000000E+00
","+1.00000000E-01
"
176,0.35913674,0.000120419,"+1.00000000E+00
","+1.00000000E-01
"
177,0.36192009,0.000119843,"+1.00000000E+00
","+1.00000000E-01
"
178,0.36540938,0.000120513,"+1.00000000E+00
","+1.00000000E-01
"
179,0.3681637,0.00011737,"+1.00000000E+00
","+1.00000000E-01
"
180,0.37086194,0.000119109,"+1.00000000E+00
","+1.00000000E-01
"
181,0.37488363,0.000116563,"+1.00000000E+00
","+1.00000000E-01
"
182,0.37821514,0.000115211,"+1.00000000E+00
","+1.00000000E-01
"
183,0.3811062,0.000118868,"+1.00000000E+00
","+1.00000000E-01
"
184,0.38451654,0.000113765,"+1.00000000E+00
","+1.00000000E-01
"
185,0.3880365,0.000119099,"+1.00000000E+00
","+1.00000000E-01
"
186,0.39076225,0.000114488,"+1.00000000E+00
","+1.00000000E-01
"
187,0.3948479,0.000112675,"+1.00000000E+00
","+1.00000000E-01
"
188,0.39768823,0.000113859,"+1.00000000E+00
","+1.00000000E-01
"
189,0.40045807,0.000112832,"+1.00000000E+00
","+1.00000000E-01
"
190,0.40387038,0.000115609,"+1.00000000E+00
","+1.00000000E-01
"
191,0.40673811,0.00011126,"+1.00000000E+00
","+1.00000000E-01
"
192,0.4108092,0.000112413,"+1.00000000E+00
","+1.00000000E-01
"
193,0.41338943,0.000112937,"+1.00000000E+00
","+1.00000000E-01
"
194,0.41739778,0.000111239,"+1.00000000E+00
","+1.00000000E-01
"
195,0.41985525,0.000112968,"+1.00000000E+00
","+1.00000000E-01
"
196,0.42322464,0.000110065,"+1.00000000E+00
","+1.00000000E-01
"
197,0.42702685,0.000112046,"+1.00000000E+00
","+1.00000000E-01
"
198,0.43056138,0.000111239,"+1.00000000E+00
","+1.00000000E-01
"
199,0.43331859,0.000110956,"+1.00000000E+00
","+1.00000000E-01
"
200,0.43605225,0.000108693,"+1.00000000E+00
","+1.00000000E-01
"
201,0.44017405,0.000110946,"+1.00000000E+00
","+1.00000000E-01
"
202,0.4429167,0.000110233,"+1.00000000E+00
","+1.00000000E-01
"
203,0.44629286,0.000108881,"+1.00000000E+00
","+1.00000000E-01
"
204,0.44986278,0.00010841,"+1.00000000E+00
","+1.00000000E-01
"
205,0.45311742,0.000107718,"+1.00000000E+00
","+1.00000000E-01
"
206,0.45605661,0.000107309,"+1.00000000E+00
","+1.00000000E-01
"
207,0.45993517,0.000108609,"+1.00000000E+00
","+1.00000000E-01
"
208,0.46271441,0.000105119,"+1.00000000E+00
","+1.00000000E-01
"
209,0.46520651,0.000106178,"+1.00000000E+00
","+1.00000000E-01
"
210,0.46860246,0.000107907,"+1.00000000E+00
","+1.00000000E-01
"
211,0.47178415,0.000104836,"+1.00000000E+00
","+1.00000000E-01
"
212,0.47556328,0.000108347,"+1.00000000E+00
","+1.00000000E-01
"
213,0.47873611,0.000105842,"+1.00000000E+00
","+1.00000000E-01
"
214,0.48174654,0.000104721,"+1.00000000E+00
","+1.00000000E-01
"
215,0.48483993,0.000108389,"+1.00000000E+00
","+1.00000000E-01
"
216,0.48851286,0.000103201,"+1.00000000E+00
","+1.00000000E-01
"
217,0.49172622,0.000104574,"+1.00000000E+00
","+1.00000000E-01
"
218,0.4944469,0.000108095,"+1.00000000E+00
","+1.00000000E-01
"
219,0.49821348,0.000101923,"+1.00000000E+00
","+1.00000000E-01
"
220,0.50119288,0.000104721,"+1.00000000E+00
","+1.00000000E-01
"
221,0.50439783,0.000106639,"+1.00000000E+00
","+1.00000000E-01
"
222,0.50749181,0.000100592,"+1.00000000E+00
","+1.00000000E-01
"
223,0.51025829,0.00010426,"+1.00000000E+00
","+1.00000000E-01
"
224,0.51413752,0.000107351,"+1.00000000E+00
","+1.00000000E-01
"
225,0.51771431,0.000102688,"+1.00000000E+00
","+1.00000000E-01
"
226,0.52100339,0.000108944,"+1.00000000E+00
","+1.00000000E-01
"
227,0.52411414,0.000105863,"+1.00000000E+00
","+1.00000000E-01
"
228,0.52714868,0.000110348,"+1.00000000E+00
","+1.00000000E-01
"
229,0.53003151,0.000104784,"+1.00000000E+00
","+1.00000000E-01
"
230,0.53368413,0.000110107,"+1.00000000E+00
","+1.00000000E-01
"
231,0.5369568,0.000112318,"+1.00000000E+00
","+1.00000000E-01
"
232,0.54021807,0.000103893,"+1.00000000E+00
","+1.00000000E-01
"
233,0.54319454,0.000109929,"+1.00000000E+00
","+1.00000000E-01
"
234,0.546149,0.000105528,"+1.00000000E+00
","+1.00000000E-01
"
235,0.54950277,0.000109636,"+1.00000000E+00
","+1.00000000E-01
"
236,0.55303904,0.00010973,"+1.00000000E+00
","+1.00000000E-01
"
237,0.55680296,0.000114299,"+1.00000000E+00
","+1.00000000E-01
"
238,0.55946152,0.000103778,"+1.00000000E+00
","+1.00000000E-01
"
239,0.56262581,0.000109332,"+1.00000000E+00
","+1.00000000E-01
"
240,0.56570718,0.000108693,"+1.00000000E+00
","+1.00000000E-01
"
241,0.56854005,0.000122442,"+1.00000000E+00
","+1.00000000E-01
"
242,0.57243341,0.000120377,"+1.00000000E+00
","+1.00000000E-01
"
243,0.57585551,0.000130469,"+1.00000000E+00
","+1.00000000E-01
"
244,0.57942277,0.000143285,"+1.00000000E+00
","+1.00000000E-01
"
245,0.58216195,72.406023,"+1.00000000E+00
","+1.00000000E+02
"
246,0.44300138,75.76887,"+1.00000000E+00
","+1.00000000E+02
"
247,0.44504494,76.520325,"+1.00000000E+00
","+1.00000000E+02
"
248,0.44640391,77.371266,"+1.00000000E+00
","+1.00000000E+02
"
249,0.4482485,78.118238,"+1.00000000E+00
","+1.00000000E+02
"
250,0.44966768,79.11869,"+1.00000000E+00
","+1.00000000E+02
"
251,0.45120345,80.06878,"+1.00000000E+00
","+1.00000000E+02
"
252,0.45284513,80.854791,"+1.00000000E+00
","+1.00000000E+02
"
253,0.45420108,81.746433,"+1.00000000E+00
","+1.00000000E+02
"
254,0.45574963,82.558678,"+1.00000000E+00
","+1.00000000E+02
"
255,0.4574662,83.552491,"+1.00000000E+00
","+1.00000000E+02
"
256,0.45892027,84.579427,"+1.00000000E+00
","+1.00000000E+02
"
257,0.46000684,85.419442,"+1.00000000E+00
","+1.00000000E+02
"
258,0.46162576,86.341949,"+1.00000000E+00
","+1.00000000E+02
"
259,0.46346566,87.139575,"+1.00000000E+00
","+1.00000000E+02
"
260,0.46467629,88.120801,"+1.00000000E+00
","+1.00000000E+02
"
261,0.46607547,89.138056,"+1.00000000E+00
","+1.00000000E+02
"
262,0.46798652,89.871381,"+1.00000000E+00
","+1.00000000E+02
"
263,0.46924653,90.81643,"+1.00000000E+00
","+1.00000000E+02
"
264,0.47079935,91.672503,"+1.00000000E+00
","+1.00000000E+02
"
265,0.47209617,92.724752,"+1.00000000E+00
","+1.00000000E+02
"
266,0.47360254,93.578159,"+1.00000000E+00
","+1.00000000E+02
"
267,0.47533525,94.476077,"+1.00000000E+00
","+1.00000000E+02
"
268,0.47658526,95.334983,"+1.00000000E+00
","+1.00000000E+02
"
269,0.4783785,96.383613,"+1.00000000E+00
","+1.00000000E+02
"
270,0.47963591,97.34215,"+1.00000000E+00
","+1.00000000E+02
"
271,0.48128654,98.096544,"+1.00000000E+00
","+1.00000000E+02
"
272,0.48253772,99.106187,"+1.00000000E+00
","+1.00000000E+02
"
273,0.48389075,100.22589,"+1.00000000E+00
","+1.00000000E+02
"
274,0.48560608,100.87596,"+1.00000000E+00
","+1.00000000E+02
"
275,0.48688744,101.80863,"+1.00000000E+00
","+1.00000000E+02
"
276,0.48827953,102.72685,"+1.00000000E+00
","+1.00000000E+02
"
277,0.48984944,103.70022,"+1.00000000E+00
","+1.00000000E+02
"
278,0.49162424,104.53422,"+1.00000000E+00
","+1.00000000E+02
"
279,0.49273112,105.49896,"+1.00000000E+00
","+1.00000000E+02
"
280,0.49420627,106.38447,"+1.00000000E+00
","+1.00000000E+02
"
281,0.49580316,107.295,"+1.00000000E+00
","+1.00000000E+02
"
282,0.49723462,108.44377,"+1.00000000E+00
","+1.00000000E+02
"
283,0.49870338,109.25777,"+1.00000000E+00
","+1.00000000E+02
"
284,0.5002161,109.92858,"+1.00000000E+00
","+1.00000000E+02
"
285,0.50020402,109.30961,"+1.00000000E+00
","+1.00000000E+02
"
286,0.49879109,108.26884,"+1.00000000E+00
","+1.00000000E+02
"
287,0.49706389,107.213,"+1.00000000E+00
","+1.00000000E+02
"
288,0.49573868,106.23523,"+1.00000000E+00
","+1.00000000E+02
"
289,0.49428554,105.37332,"+1.00000000E+00
","+1.00000000E+02
"
290,0.49288595,104.48761,"+1.00000000E+00
","+1.00000000E+02
"
291,0.49131694,103.55066,"+1.00000000E+00
","+1.00000000E+02
"
292,0.49012996,102.54273,"+1.00000000E+00
","+1.00000000E+02
"
