,Tensión,Tensión Corriente,ET,ETC
121,0.38664397,18.723406,"+1.00000000E+00
","+1.00000000E+02
"
122,0.38542879,18.123488,"+1.00000000E+00
","+1.00000000E+02
"
123,0.38323931,18.034355,"+1.00000000E+00
","+1.00000000E+02
"
124,0.38195394,17.646092,"+1.00000000E+00
","+1.00000000E+02
"
125,0.37989688,17.33396,"+1.00000000E+00
","+1.00000000E+02
"
126,0.37829187,16.87362,"+1.00000000E+00
","+1.00000000E+02
"
127,0.37624075,16.580163,"+1.00000000E+00
","+1.00000000E+02
"
128,0.3749261,16.260058,"+1.00000000E+00
","+1.00000000E+02
"
129,0.37311274,15.847046,"+1.00000000E+00
","+1.00000000E+02
"
130,0.37156882,15.565042,"+1.00000000E+00
","+1.00000000E+02
"
131,0.36955683,15.233398,"+1.00000000E+00
","+1.00000000E+02
"
132,0.36842156,14.890624,"+1.00000000E+00
","+1.00000000E+02
"
133,0.36607675,14.524293,"+1.00000000E+00
","+1.00000000E+02
"
134,0.3643615,14.16256,"+1.00000000E+00
","+1.00000000E+02
"
135,0.36279812,13.799107,"+1.00000000E+00
","+1.00000000E+02
"
136,0.36179254,13.478592,"+1.00000000E+00
","+1.00000000E+02
"
137,0.35936772,13.225326,"+1.00000000E+00
","+1.00000000E+02
"
138,0.35740761,13.011811,"+1.00000000E+00
","+1.00000000E+02
"
139,0.35583929,12.643209,"+1.00000000E+00
","+1.00000000E+02
"
140,0.35376831,12.256803,"+1.00000000E+00
","+1.00000000E+02
"
141,0.35218579,11.69797,"+1.00000000E+00
","+1.00000000E+02
"
142,0.34992728,11.545531,"+1.00000000E+00
","+1.00000000E+02
"
143,0.348999,11.205584,"+1.00000000E+00
","+1.00000000E+01
"
144,0.34581575,10.910526,"+1.00000000E+00
","+1.00000000E+01
"
145,0.34503924,10.512233,"+1.00000000E+00
","+1.00000000E+01
"
146,0.34296952,10.271191,"+1.00000000E+00
","+1.00000000E+01
"
147,0.34132811,9.9133805,"+1.00000000E+00
","+1.00000000E+01
"
148,0.33883175,9.7049808,"+1.00000000E+00
","+1.00000000E+01
"
149,0.33790305,9.2473463,"+1.00000000E+00
","+1.00000000E+01
"
150,0.33523933,9.0258516,"+1.00000000E+00
","+1.00000000E+01
"
151,0.3338661,8.7180816,"+1.00000000E+00
","+1.00000000E+01
"
152,0.33204427,8.5320964,"+1.00000000E+00
","+1.00000000E+01
"
153,0.33017715,8.1623106,"+1.00000000E+00
","+1.00000000E+01
"
154,0.3288809,7.9310981,"+1.00000000E+00
","+1.00000000E+01
"
155,0.32687865,7.5451615,"+1.00000000E+00
","+1.00000000E+01
"
156,0.3254617,7.3659895,"+1.00000000E+00
","+1.00000000E+01
"
157,0.32335764,7.0268032,"+1.00000000E+00
","+1.00000000E+01
"
158,0.32069508,6.9416597,"+1.00000000E+00
","+1.00000000E+01
"
159,0.33547132,6.474809,"+1.00000000E+00
","+1.00000000E+01
"
160,0.32858574,7.2693e-05,"+1.00000000E+00
","+1.00000000E-01
"
161,0.32646686,1.6779e-05,"+1.00000000E+00
","+1.00000000E-01
"
162,0.32358043,8.264e-06,"+1.00000000E+00
","+1.00000000E-01
"
163,0.32183003,6.016e-06,"+1.00000000E+00
","+1.00000000E-01
"
164,0.31893537,4.923e-06,"+1.00000000E+00
","+1.00000000E-01
"
165,0.31805312,4.257e-06,"+1.00000000E+00
","+1.00000000E-01
"
166,0.31445348,4.257e-06,"+1.00000000E+00
","+1.00000000E-01
"
167,0.31230845,3.653e-06,"+1.00000000E+00
","+1.00000000E-01
"
168,0.30944067,2.821e-06,"+1.00000000E+00
","+1.00000000E-01
"
169,0.30780543,3.945e-06,"+1.00000000E+00
","+1.00000000E-01
"
170,0.30492217,3.154e-06,"+1.00000000E+00
","+1.00000000E-01
"
171,0.30306226,3.185e-06,"+1.00000000E+00
","+1.00000000E-01
"
172,0.30105487,3.695e-06,"+1.00000000E+00
","+1.00000000E-01
"
173,0.29822841,2.998e-06,"+1.00000000E+00
","+1.00000000E-01
"
