,Tensión,Tensión Corriente,ET,ETC
61,0.60685771,141.79935,"+1.00000000E+00
","+1.00000000E+03
"
62,0.61171898,144.50048,"+1.00000000E+00
","+1.00000000E+03
"
63,0.61690929,147.84418,"+1.00000000E+00
","+1.00000000E+03
"
64,0.62216225,150.51911,"+1.00000000E+00
","+1.00000000E+03
"
65,0.16518445,0.000448,"+1.00000000E+00
","+1.00000000E+02
"
66,0.04591091,2.5761e-05,"+1.00000000E-01
","+1.00000000E-01
"
67,0.013420267,1.4124e-05,"+1.00000000E-01
","+1.00000000E-01
"
68,0.004083644,1.0617e-05,"+1.00000000E-01
","+1.00000000E-01
"
69,0.001494366,8.441e-06,"+1.00000000E-01
","+1.00000000E-01
"
70,0.000798993,6.797e-06,"+1.00000000E-01
","+1.00000000E-01
"
71,0.0005235,5.735e-06,"+1.00000000E-01
","+1.00000000E-01
"
72,0.000385538,4.85e-06,"+1.00000000E-01
","+1.00000000E-01
"
73,0.000309153,4.528e-06,"+1.00000000E-01
","+1.00000000E-01
"
74,0.000264983,4.309e-06,"+1.00000000E-01
","+1.00000000E-01
"
75,0.000236101,3.653e-06,"+1.00000000E-01
","+1.00000000E-01
"
76,0.000209127,2.862e-06,"+1.00000000E-01
","+1.00000000E-01
"
77,0.000192926,3.487e-06,"+1.00000000E-01
","+1.00000000E-01
"
78,0.000178884,3.81e-06,"+1.00000000E-01
","+1.00000000E-01
"
79,0.000165816,4.163e-06,"+1.00000000E-01
","+1.00000000E-01
"
80,0.000155546,3.57e-06,"+1.00000000E-01
","+1.00000000E-01
"
81,0.00014668,2.987e-06,"+1.00000000E-01
","+1.00000000E-01
"
82,0.000138161,2.363e-06,"+1.00000000E-01
","+1.00000000E-01
"
83,0.000131244,2.54e-06,"+1.00000000E-01
","+1.00000000E-01
"
84,0.000125376,2.789e-06,"+1.00000000E-01
","+1.00000000E-01
"
85,0.000119885,3.175e-06,"+1.00000000E-01
","+1.00000000E-01
"
86,0.000115137,2.654e-06,"+1.00000000E-01
","+1.00000000E-01
"
87,0.000111459,2.477e-06,"+1.00000000E-01
","+1.00000000E-01
"
88,0.000107079,2.519e-06,"+1.00000000E-01
","+1.00000000E-01
"
89,0.000103338,2.925e-06,"+1.00000000E-01
","+1.00000000E-01
"
90,0.000100162,2.644e-06,"+1.00000000E-01
","+1.00000000E-01
"
91,9.6568e-05,1.54e-06,"+1.00000000E-01
","+1.00000000E-01
"
92,9.3309e-05,1.207e-06,"+1.00000000E-01
","+1.00000000E-01
"
93,9.0217e-05,1.936e-06,"+1.00000000E-01
","+1.00000000E-01
"
94,8.8719e-05,2.779e-06,"+1.00000000E-01
","+1.00000000E-01
"
95,8.7388e-05,3.247e-06,"+1.00000000E-01
","+1.00000000E-01
"
96,8.4538e-05,1.988e-06,"+1.00000000E-01
","+1.00000000E-01
"
97,8.241e-05,2.082e-06,"+1.00000000E-01
","+1.00000000E-01
"
98,7.9895e-05,1.343e-06,"+1.00000000E-01
","+1.00000000E-01
"
99,7.8575e-05,1.218e-06,"+1.00000000E-01
","+1.00000000E-01
"
